Classe |  Parametres du traitement
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 55 55 55 53 53 53 53 53 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 13 13 13 10 10 8 8 8 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3 3 3 3 3 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 56 56 56 53 53 53 53 53 53 51 51 7 7 7 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 16 16 11 9 9 6 5 5 5 5 5 3 3 3 3 3 3 3 3 2 2 2 2 2 28 30 30 30 30 32 33 33 36 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 17 17 14 12 12 11 11 9 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 32 25 17 17 14 13 12 12 10 10 10 10 9 8 8 8 6 6 6 5 5 4 4 3 3 3 3 1 1 1 3 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 12 12 8 5 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 34 37 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 18 18 16 16 14 13 13 11 11 11 11 11 11 11 11 11 9 8 8 6 6 6 6 6 4 4 4 4 4 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 4 64 64 64 64 64 
5      | 64 22 22 21 18 18 18 15 15 15 13 13 12 10 10 9 9 9 9 7 7 7 6 6 6 4 4 4 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 4 4 6 6 6 6 64 64 64 
5      | 64 64 64 64 64 64 64 64 24 24 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 3 3 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 56 56 34 34 34 29 29 29 23 23 23 7 7 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 32 32 12 12 12 9 9 9 9 9 9 9 7 7 7 7 7 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 57 57 57 23 23 10 10 8 8 8 8 6 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 57 57 57 57 57 57 57 29 29 25 25 21 21 6 6 4 4 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 4 4 4 4 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 34 34 34 29 29 10 10 10 7 7 7 7 7 7 7 7 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 47 47 49 49 50 50 18 13 13 6 6 6 4 4 6 6 3 3 3 3 3 3 3 3 3 3 3 3 1 3 3 3 3 42 42 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 50 50 50 55 55 55 55 55 55 55 3 3 4 4 4 4 3 3 3 3 3 3 3 1 1 1 1 3 3 1 3 3 28 28 30 30 33 33 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 8 8 8 8 8 8 8 6 6 6 6 6 4 4 4 4 4 4 4 3 3 3 3 3 3 1 1 1 1 30 32 32 33 33 33 33 38 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 50 50 48 48 18 18 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 4 4 4 4 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 51 49 49 49 49 12 12 7 7 7 7 7 9 9 7 7 5 5 5 5 5 3 3 3 3 3 2 2 2 2 46 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 48 48 46 46 12 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 28 28 30 32 32 37 37 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 52 52 49 49 20 20 7 7 7 5 5 3 3 3 3 3 3 3 0 0 0 0 0 0 3 3 3 3 3 36 36 40 40 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 7 4 4 3 3 3 3 3 3 1 1 1 1 3 3 3 3 3 4 32 32 32 33 33 33 33 35 36 36 38 41 41 44 44 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 37 37 39 39 41 41 44 48 48 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 21 12 12 10 10 7 7 5 3 3 3 3 2 2 2 2 3 3 3 3 3 5 5 7 42 42 46 46 47 47 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 9 9 11 11 11 8 8 6 6 4 3 3 3 3 1 1 1 1 1 3 3 3 3 3 4 4 35 35 35 37 37 38 40 40 42 42 43 43 47 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 19 19 14 14 10 9 9 7 7 5 5 5 3 3 3 3 2 2 2 2 2 2 2 3 3 3 3 5 39 39 40 40 42 42 44 46 46 49 49 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 53 53 12 12 9 7 7 5 5 5 5 3 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 5 39 39 40 40 42 42 44 47 47 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 51 51 51 51 51 22 22 5 5 5 3 3 3 3 3 3 3 5 5 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 54 54 54 54 26 26 18 18 10 10 8 8 8 8 8 8 6 6 6 6 6 6 6 6 4 4 4 4 4 4 4 4 2 2 2 2 2 2 4 4 4 4 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 21 21 13 13 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 15 15 7 7 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 17 17 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 44 44 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 21 21 13 13 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3 3 3 3 3 3 3 3 3 3 0 0 0 0 3 3 3 3 3 3 3 3 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 50 50 50 50 50 50 50 50 50 50 53 53 53 24 24 24 13 13 3 3 3 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 47 47 47 44 44 44 47 47 47 17 17 17 14 14 14 8 8 8 5 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 49 49 45 45 45 45 45 45 45 54 54 54 54 54 54 54 18 18 3 3 3 3 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3 3 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 47 47 47 47 47 47 47 47 47 47 9 9 7 7 7 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 27 27 27 32 32 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 46 46 46 46 46 46 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 47 47 42 42 42 42 42 42 42 42 42 42 42 42 42 21 21 21 18 18 18 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 3 3 3 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 54 54 54 35 35 35 25 25 25 19 19 19 19 3 3 3 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9 9 9 9 6 6 6 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 50 50 50 53 53 29 29 29 21 21 21 16 16 10 10 10 3 3 3 0 0 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 8 8 8 8 8 8 8 8 8 8 8 64 64 64 64 64 64 
5      | 64 64 64 44 44 53 53 56 56 56 56 56 56 56 56 17 17 10 10 5 5 5 3 3 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 56 56 58 58 32 32 32 29 29 25 25 20 20 14 14 14 3 3 3 3 3 3 0 0 0 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 52 52 52 52 52 57 57 27 27 27 22 22 15 15 8 8 8 4 4 2 2 4 4 4 6 6 6 6 4 4 4 4 4 6 6 4 4 4 4 4 4 4 4 4 6 6 6 64 64 64 64 64 64 64 64 64 
5      | 64 64 54 54 54 54 54 9 9 4 4 4 2 2 14 14 14 12 12 12 12 12 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 7 7 7 7 7 7 7 7 7 7 9 9 9 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 10 10 8 8 8 8 6 6 6 6 8 8 6 6 6 6 4 4 4 4 4 3 3 3 3 3 3 1 1 1 1 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 11 11 9 9 9 9 9 9 7 7 7 7 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 57 57 12 12 12 12 12 8 8 8 8 6 6 6 6 6 6 6 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 3 1 1 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 12 12 10 10 10 10 9 8 6 6 5 5 4 4 4 3 3 3 3 3 3 1 1 3 1 1 1 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 52 52 49 49 49 49 49 49 17 17 17 11 11 11 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3 3 3 3 3 3 5 5 5 64 64 64 
5      | 23 23 23 20 20 17 17 17 17 17 17 17 17 17 14 14 14 14 14 14 11 11 11 11 11 11 11 11 11 11 11 11 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 64 64 64 
5      | 44 44 44 44 44 44 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 64 64 64 
5      | 64 64 64 46 46 46 10 10 10 10 10 10 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 3 3 3 3 3 3 3 6 6 6 6 64 64 64 64 64 64 64 
5      | 64 64 64 64 21 21 21 18 18 18 15 15 15 15 15 12 12 12 12 12 12 10 10 10 10 10 7 7 7 7 7 7 4 4 4 4 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 20 20 18 18 15 15 15 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 11 11 11 11 11 8 8 8 8 6 6 6 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 53 53 53 7 7 7 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 13 13 5 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 64 64 64 64 64 64 64 64 64 
5      | 64 64 17 17 14 14 14 12 12 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 
5      | 64 64 64 64 64 8 8 8 5 5 5 5 5 5 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 32 32 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 18 18 18 18 18 7 7 7 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 7 7 7 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 15 15 15 12 12 12 12 12 10 10 7 7 7 7 7 5 5 5 5 5 3 3 3 3 3 3 3 3 3 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 51 51 51 51 51 53 53 53 53 53 53 17 17 4 4 2 2 4 4 4 4 4 4 4 6 6 6 6 8 8 8 8 8 8 8 44 44 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 55 55 55 55 55 55 55 55 55 17 17 2 2 2 2 2 2 2 4 4 4 4 6 6 8 8 10 10 10 10 12 12 12 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 48 48 48 48 48 48 48 22 22 22 5 5 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 5 5 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 25 25 14 14 3 3 3 0 0 3 3 3 3 5 5 5 5 5 7 7 7 7 9 9 9 9 9 47 47 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 55 55 53 53 53 53 53 53 53 53 53 53 53 55 55 55 21 21 13 13 13 3 3 3 0 0 0 0 0 3 3 5 5 5 5 5 5 8 8 8 8 8 8 8 8 8 8 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 53 53 53 53 53 53 53 53 53 56 56 56 27 27 17 17 17 12 12 5 5 5 0 0 0 0 3 3 3 5 5 7 7 7 7 7 12 12 46 46 46 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 8 8 8 8 8 8 8 8 5 5 5 5 5 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 37 37 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 3 3 3 27 27 29 29 29 32 32 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 34 34 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 55 55 15 15 15 13 13 8 8 8 8 8 8 8 8 8 6 6 6 6 6 4 4 4 4 4 4 4 2 2 2 2 2 2 2 4 4 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 32 32 32 29 29 27 27 25 25 23 23 14 14 14 11 11 9 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 3 3 5 5 5 5 5 5 5 5 5 7 7 7 7 7 64 64 64 
5      | 27 27 27 23 23 20 20 16 16 16 16 11 11 11 9 9 9 9 7 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 5 5 64 64 64 
5      | 64 64 64 50 46 46 46 46 28 28 26 26 24 15 15 13 13 13 13 12 12 12 12 12 10 10 10 10 10 10 8 8 8 6 6 6 6 6 6 6 6 4 4 4 4 4 3 3 3 3 3 1 1 1 1 1 1 1 1 64 64 64 64 64 
5      | 64 64 19 19 17 17 14 14 12 12 10 10 10 10 8 8 8 8 8 12 12 12 12 12 12 12 12 10 10 10 10 10 10 10 10 10 8 8 8 8 8 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 64 64 
5      | 25 25 25 19 19 17 17 13 13 11 11 11 11 11 11 9 9 9 9 9 9 9 9 9 9 9 9 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 5 5 7 7 5 5 5 5 5 5 5 5 5 5 5 5 7 7 7 64 64 64 
5      | 64 64 22 19 19 17 16 16 14 11 11 13 13 16 11 11 9 9 9 9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 8 8 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 28 28 21 21 17 17 14 12 12 10 10 7 7 7 5 5 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 37 37 39 39 40 40 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 25 25 10 10 7 5 5 3 3 3 3 3 3 3 2 2 2 3 3 2 2 2 3 3 3 3 3 3 3 3 5 5 5 5 42 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 27 20 20 14 14 9 6 6 4 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 4 4 40 41 41 44 44 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 24 24 15 15 11 11 7 5 5 3 3 3 3 3 3 2 2 2 2 2 2 2 3 3 3 3 5 5 5 5 7 7 9 9 9 9 9 35 35 37 37 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 26 26 21 21 18 13 13 9 9 6 6 4 3 3 3 3 1 1 1 1 1 1 1 1 4 4 4 4 4 6 6 8 8 28 28 28 30 30 32 32 35 38 38 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 23 15 15 11 9 9 8 6 6 5 5 5 3 3 3 2 2 2 2 2 2 3 3 3 3 5 5 5 6 6 8 23 23 24 24 24 26 27 27 33 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 39 39 10 10 8 8 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 6 6 64 64 64 64 64 
5      | 11 11 11 11 11 9 9 7 7 5 5 5 5 5 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 64 64 64 
5      | 64 64 64 64 17 17 15 14 14 12 12 11 9 9 6 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 3 3 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 64 64 64 64 64 
5      | 17 17 17 15 15 13 13 13 13 11 11 9 9 7 7 5 5 3 3 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 64 64 64 
5      | 64 64 17 17 12 12 10 10 10 10 8 8 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 6 6 6 6 8 8 8 64 64 
5      | 64 64 64 23 23 19 19 17 17 16 9 9 7 7 7 7 5 5 5 5 5 3 3 3 3 3 3 3 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 56 54 54 22 19 19 15 13 13 10 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 13 13 11 10 10 8 7 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 49 14 14 7 6 6 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 53 53 53 53 56 56 17 14 14 12 12 10 10 10 10 10 10 10 9 9 9 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 
5      | 64 64 64 64 15 15 13 13 12 12 8 8 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 3 3 1 1 1 1 1 1 1 64 64 64 64 64 64 64 
5      | 64 53 53 50 48 48 46 46 46 46 44 44 10 6 6 6 6 4 4 3 3 3 3 3 3 3 1 1 3 3 3 3 3 3 3 3 3 3 3 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 64 64 64 
5      | 64 64 64 23 23 17 17 17 14 14 14 14 14 14 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 53 53 53 53 53 53 53 53 18 18 18 10 10 10 10 10 8 8 8 5 5 5 5 5 5 5 5 3 3 3 3 3 0 0 0 0 0 0 0 0 3 3 3 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 19 19 19 17 17 14 14 14 14 14 14 14 14 7 7 7 7 7 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 
5      | 64 64 64 64 64 64 27 27 23 23 21 21 17 17 14 14 14 12 12 12 12 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 55 55 55 55 55 55 55 55 32 32 28 28 26 26 24 24 22 22 20 20 18 18 16 16 14 14 12 12 10 8 8 6 6 6 6 4 4 4 4 4 4 3 3 3 3 3 3 3 3 1 1 1 1 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 14 12 12 9 8 8 8 8 8 6 6 6 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 6 6 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 64 64 64 64 64 64 64 64 64 64 64 64 64 
5      | 64 64 64 64 64 64 64 64 64 64 64 64 64 64 19 19 16 13 13 6 4 4 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 
